Key,Host_Key,Distrito,Barrio,Tipo_Inmueble,Precio,Min_Nights,Anuncios_Totales_del_Host,Capacidad,Dormitorios,Camas,Baños,Precio/Capacidad
23383420,89993906,Casco_Antiguo,Alfalfa,Inmueble_Completo,53,3,1,2.0,1.0,1.0,1.0,26.5
23696748,177222510,Nervion,San Bernardo,Inmueble_Completo,116,2,1,5.0,2.0,4.0,2.0,23.2
23976470,3451296,Casco_Antiguo,Santa Cruz,Inmueble_Completo,181,1,22,6.0,2.0,3.0,2.0,30.166666666666668
23697089,126472204,Macarena,"León XIII, Los Naranjos",Inmueble_Completo,127,1,8,4.0,2.0,2.0,1.0,31.75
23976620,180338925,Casco_Antiguo,San Julián,Inmueble_Completo,81,3,1,2.0,1.0,1.0,,40.5
23388057,174362050,Triana,Triana Este,Inmueble_Completo,97,2,2,7.0,3.0,5.0,2.0,13.857142857142858
23698971,24113532,Casco_Antiguo,San Lorenzo,Inmueble_Completo,79,2,4,2.0,1.0,1.0,1.0,39.5
23423765,174163139,Casco_Antiguo,San Lorenzo,Habitacion_Privada,67,1,3,3.0,1.0,1.0,1.0,22.333333333333332
23426074,73489552,Casco_Antiguo,Alfalfa,Inmueble_Completo,117,1,16,4.0,2.0,4.0,1.0,29.25
23705809,24113532,Casco_Antiguo,San Lorenzo,Inmueble_Completo,65,2,4,2.0,1.0,1.0,1.0,32.5
23983659,180421029,Casco_Antiguo,Arenal,Inmueble_Completo,105,2,1,6.0,2.0,3.0,1.0,17.5
23985666,21649403,Casco_Antiguo,Feria,Inmueble_Completo,96,2,6,4.0,1.0,2.0,1.0,24.0
23443585,17064375,Macarena,"Hermandades, La Carrasca",Habitacion_Privada,30,2,1,2.0,1.0,1.0,1.0,15.0
23448196,860055,Casco_Antiguo,San Bartolomé,Inmueble_Completo,309,3,23,12.0,6.0,12.0,4.0,25.75
23707588,177619087,Bellavista_La_Palmera,"Sector Sur, La Palmera, Reina Mercedes",Inmueble_Completo,275,2,1,3.0,2.0,2.0,2.0,91.66666666666667
23448652,174929754,Triana,Barrio León,Inmueble_Completo,99,1,1,6.0,2.0,3.0,1.0,16.5
23451415,99194119,Casco_Antiguo,San Vicente,Inmueble_Completo,64,2,3,4.0,1.0,1.0,1.0,16.0
23985899,5406544,Casco_Antiguo,"Encarnación, Regina",Inmueble_Completo,165,2,15,6.0,3.0,5.0,2.0,27.5
23986974,14958822,Macarena,"León XIII, Los Naranjos",Inmueble_Completo,114,2,135,4.0,1.0,2.0,1.0,28.5
23994569,180532952,Macarena,"La Palmilla, Doctor Marañón",Inmueble_Completo,96,7,1,4.0,3.0,9.0,1.0,24.0
23712896,177689005,Casco_Antiguo,San Lorenzo,Inmueble_Completo,80,2,1,4.0,2.0,3.0,1.0,20.0
24026540,172297131,Casco_Antiguo,Feria,Inmueble_Completo,72,3,1,2.0,1.0,1.0,1.0,36.0
23453334,88429710,Casco_Antiguo,Santa Cruz,Inmueble_Completo,98,3,1,4.0,2.0,2.0,1.0,24.5
23714033,5406544,Casco_Antiguo,San Bartolomé,Inmueble_Completo,106,2,15,6.0,3.0,5.0,1.0,17.666666666666668
23495226,14958822,Triana,Triana Oeste,Inmueble_Completo,95,2,135,4.0,1.0,1.0,1.0,23.75
23723763,13746233,Nervion,San Bernardo,Inmueble_Completo,265,2,1,4.0,2.0,3.0,2.0,66.25
23500597,130473261,Casco_Antiguo,Santa Cruz,Inmueble_Completo,101,2,2,4.0,2.0,3.0,1.0,25.25
23502970,4721299,Casco_Antiguo,"Encarnación, Regina",Inmueble_Completo,104,2,5,6.0,2.0,3.0,2.0,17.333333333333332
24035284,70301774,Casco_Antiguo,Feria,Inmueble_Completo,90,2,5,4.0,1.0,2.0,1.0,22.5
24046915,70301774,Casco_Antiguo,Feria,Inmueble_Completo,89,2,5,4.0,1.0,2.0,1.0,22.25
24060535,14958822,Casco_Antiguo,San Bartolomé,Inmueble_Completo,99,1,135,4.0,2.0,3.0,1.0,24.75
24063016,21649403,Casco_Antiguo,Feria,Inmueble_Completo,94,2,6,5.0,2.0,3.0,1.0,18.8
24072879,156012610,Casco_Antiguo,Feria,Inmueble_Completo,71,2,7,4.0,,3.0,1.0,17.75
23510064,175596226,Casco_Antiguo,San Bartolomé,Inmueble_Completo,69,2,1,3.0,,2.0,1.0,23.0
23522957,175701493,Casco_Antiguo,San Gil,Inmueble_Completo,120,2,1,3.0,1.0,2.0,,40.0
23534521,16219776,Nervion,an Roque,Inmueble_Completo,74,1,2,3.0,,2.0,1.0,24.666666666666668
24091304,181415530,Este_Alcosa_Torreblanca,"Colores, Entreparques",Habitacion_Privada,35,2,1,2.0,1.0,2.0,1.0,17.5
23741866,4813585,Casco_Antiguo,Feria,Inmueble_Completo,104,2,23,4.0,1.0,2.0,1.0,26.0
23554325,174698215,Casco_Antiguo,Santa Cruz,Inmueble_Completo,227,1,1,7.0,3.0,5.0,2.0,32.42857142857143
24105129,102952338,Norte,Consolación,Inmueble_Completo,64,2,1,4.0,1.0,1.0,1.0,16.0
23757063,46828334,Macarena,El Carmen,Inmueble_Completo,75,2,1,4.0,2.0,4.0,1.0,18.75
23759701,92573910,Casco_Antiguo,Santa Catalina,Inmueble_Completo,121,1,38,2.0,1.0,3.0,1.0,60.5
23571899,11509719,Los_Remedios,Los Remedios,Inmueble_Completo,254,2,1,4.0,2.0,4.0,2.0,63.5
23761599,47764917,Triana,Triana Casco Antiguo,Inmueble_Completo,60,2,1,4.0,1.0,2.0,1.0,15.0
23578764,33264626,Casco_Antiguo,San Bartolomé,Inmueble_Completo,78,2,1,4.0,2.0,4.0,1.0,19.5
23765628,63098625,Casco_Antiguo,Feria,Inmueble_Completo,188,2,19,8.0,3.0,5.0,3.0,23.5
23770099,29115371,Casco_Antiguo,"Encarnación, Regina",Inmueble_Completo,101,3,1,4.0,1.0,1.0,1.0,25.25
23602427,84541789,Casco_Antiguo,San Julián,Inmueble_Completo,76,2,1,4.0,1.0,1.0,1.0,19.0
24133720,181818968,Triana,Triana Casco Antiguo,Inmueble_Completo,246,2,1,6.0,3.0,5.0,2.0,41.0
24156688,134751190,Casco_Antiguo,"Encarnación, Regina",Inmueble_Completo,60,2,2,4.0,1.0,2.0,1.0,15.0
23776716,178385738,Casco_Antiguo,San Vicente,Inmueble_Completo,213,2,1,10.0,5.0,7.0,,21.3
24169204,174406706,Este_Alcosa_Torreblanca,"Palacio Congresos, Urbadiez, Entrepuentes, Jardines del Eden",Habitacion_Privada,35,2,1,2.0,1.0,1.0,1.0,17.5
23780661,170512874,Casco_Antiguo,Santa Catalina,Inmueble_Completo,262,2,112,10.0,3.0,7.0,1.0,26.2
24170917,366338,Nervion,La Florida,Inmueble_Completo,120,2,4,2.0,1.0,1.0,1.0,60.0
23785111,178461551,Casco_Antiguo,Alfalfa,Inmueble_Completo,97,2,2,4.0,1.0,2.0,1.0,24.25
24203099,182169184,Casco_Antiguo,San Gil,Inmueble_Completo,107,1,17,4.0,2.0,2.0,2.0,26.75
24670406,186452026,Casco_Antiguo,Museo,Inmueble_Completo,64,2,1,4.0,1.0,2.0,1.0,16.0
24672757,186470481,Casco_Antiguo,Alfalfa,Inmueble_Completo,84,2,1,4.0,2.0,3.0,1.0,21.0
24206197,182169184,Casco_Antiguo,San Gil,Inmueble_Completo,107,1,17,4.0,2.0,2.0,2.0,26.75
24228960,104654818,Casco_Antiguo,Museo,Inmueble_Completo,178,2,4,3.0,1.0,1.0,1.0,59.333333333333336
23803311,14958822,Macarena,"Doctor Barraquer, G. Renfe, Policlínico",Inmueble_Completo,95,2,135,4.0,3.0,3.0,1.0,23.75
24229243,104654818,Casco_Antiguo,Museo,Inmueble_Completo,161,2,4,4.0,1.0,2.0,2.0,40.25
24674277,3451296,Casco_Antiguo,Santa Cruz,Inmueble_Completo,274,1,22,8.0,2.0,4.0,,34.25
24687101,51048225,Triana,Triana Este,Inmueble_Completo,84,2,105,4.0,1.0,2.0,1.0,21.0
24240792,111166190,Nervion,La Florida,Inmueble_Completo,321,1,1,,,,,
23807918,119579489,Casco_Antiguo,Feria,Inmueble_Completo,58,60,3,3.0,1.0,2.0,1.0,19.333333333333332
24244769,14958822,Los_Remedios,Los Remedios,Inmueble_Completo,188,2,135,4.0,2.0,4.0,1.0,47.0
24254210,7222663,Norte,La Bachillera,Inmueble_Completo,252,1,13,8.0,3.0,9.0,4.0,31.5
24743363,15233676,Este_Alcosa_Torreblanca,no asignado,Inmueble_Completo,104,2,2,4.0,2.0,3.0,1.0,26.0
24744006,118796113,Triana,Triana Oeste,Inmueble_Completo,83,2,38,4.0,2.0,2.0,1.0,20.75
24258107,6588832,Casco_Antiguo,Arenal,Inmueble_Completo,114,2,26,4.0,2.0,3.0,2.0,28.5
23817596,92573910,Casco_Antiguo,Arenal,Inmueble_Completo,113,1,38,6.0,2.0,5.0,2.0,18.833333333333332
23817642,32027043,Casco_Antiguo,Museo,Inmueble_Completo,116,2,1,6.0,2.0,5.0,2.0,19.333333333333332
23819400,178792607,Casco_Antiguo,San Bartolomé,Inmueble_Completo,149,2,1,4.0,2.0,3.0,1.0,37.25
24280987,183082652,Nervion,Nervión,Habitacion_Privada,30,1,2,2.0,1.0,2.0,1.0,15.0
23821949,56838814,Casco_Antiguo,"Encarnación, Regina",Inmueble_Completo,219,1,30,5.0,2.0,4.0,2.0,43.8
24815165,113498910,Casco_Antiguo,Museo,Inmueble_Completo,93,2,3,4.0,1.0,2.0,1.0,23.25
23830512,178910100,Casco_Antiguo,Museo,Inmueble_Completo,111,3,1,5.0,3.0,4.0,,22.2
24824352,172708476,Este_Alcosa_Torreblanca,"Colores, Entreparques",Habitacion_Privada,50,1,5,2.0,1.0,1.0,,25.0
24282255,183082652,Nervion,Nervión,Habitacion_Privada,30,1,2,2.0,1.0,2.0,1.0,15.0
24285588,183176332,Casco_Antiguo,San Bartolomé,Habitacion_Privada,51,2,1,2.0,1.0,2.0,1.0,25.5
24293706,4721299,Casco_Antiguo,"Encarnación, Regina",Inmueble_Completo,130,2,5,6.0,2.0,3.0,2.0,21.666666666666668
24830281,27379114,Casco_Antiguo,Arenal,Inmueble_Completo,95,2,5,4.0,2.0,3.0,2.0,23.75
24865473,27379114,Casco_Antiguo,Arenal,Inmueble_Completo,95,2,5,4.0,2.0,3.0,2.0,23.75
24865497,27379114,Casco_Antiguo,Arenal,Inmueble_Completo,77,2,5,4.0,2.0,3.0,2.0,19.25
23833970,120751063,Casco_Antiguo,Alfalfa,Inmueble_Completo,103,2,4,3.0,1.0,3.0,1.0,34.333333333333336
24302648,180016346,Nervion,La Buhaira,Inmueble_Completo,81,3,1,2.0,1.0,1.0,1.0,40.5
24327603,183546364,Casco_Antiguo,San Bartolomé,Inmueble_Completo,84,3,1,4.0,1.0,1.0,1.0,21.0
24332276,183517720,Casco_Antiguo,San Gil,Inmueble_Completo,57,2,1,3.0,1.0,1.0,1.0,19.0
24901855,150247554,Casco_Antiguo,Alfalfa,Inmueble_Completo,275,1,36,7.0,3.0,6.0,2.0,39.285714285714285
23847133,3451296,Casco_Antiguo,Santa Cruz,Inmueble_Completo,320,1,22,6.0,3.0,4.0,2.0,53.333333333333336
24904129,15819228,Casco_Antiguo,San Bartolomé,Inmueble_Completo,88,1,21,4.0,1.0,2.0,1.0,22.0
24335943,15440678,Nervion,San Bernardo,Inmueble_Completo,146,2,30,6.0,2.0,4.0,2.0,24.333333333333332
24335944,15440678,Casco_Antiguo,Santa Cruz,Inmueble_Completo,146,2,30,6.0,2.0,4.0,2.0,24.333333333333332
24335945,15440678,Nervion,San Bernardo,Inmueble_Completo,207,2,30,6.0,2.0,4.0,2.0,34.5
24335947,15440678,Nervion,San Bernardo,Inmueble_Completo,207,2,30,6.0,2.0,3.0,2.0,34.5
23850095,176606698,Casco_Antiguo,San Bartolomé,Habitacion_Privada,42,2,3,2.0,1.0,1.0,1.0,21.0
24350725,51048225,Casco_Antiguo,San Bartolomé,Inmueble_Completo,108,2,105,5.0,2.0,4.0,1.0,21.6
24932393,123493257,Casco_Antiguo,"Encarnación, Regina",Inmueble_Completo,126,1,28,7.0,1.0,1.0,1.0,18.0
24936660,54657067,Triana,Triana Casco Antiguo,Inmueble_Completo,168,2,2,4.0,2.0,2.0,2.0,42.0
23855366,179182288,Casco_Antiguo,San Vicente,Inmueble_Completo,104,3,1,4.0,2.0,3.0,1.0,26.0
24354967,181064397,Casco_Antiguo,Santa Catalina,Inmueble_Completo,59,2,5,2.0,,1.0,1.0,29.5
24356005,183781238,Los_Remedios,Los Remedios,Inmueble_Completo,109,1,1,4.0,1.0,2.0,1.0,27.25
24388736,181064397,Casco_Antiguo,Santa Catalina,Inmueble_Completo,61,2,5,2.0,,1.0,1.0,30.5
24957949,187112890,Casco_Antiguo,San Bartolomé,Inmueble_Completo,300,3,1,6.0,3.0,5.0,2.0,50.0
24411728,58019047,Triana,Triana Este,Inmueble_Completo,70,2,1,3.0,1.0,2.0,1.0,23.333333333333332
23866500,179303406,Macarena,"Cruz Roja, Capuchinos",Habitacion_Privada,26,1,1,2.0,1.0,1.0,1.0,13.0
24419054,184369570,Casco_Antiguo,Santa Cruz,Inmueble_Completo,158,2,1,4.0,2.0,3.0,2.0,39.5
24977127,186802479,Nervion,San Bernardo,Habitacion_Privada,60,2,1,2.0,1.0,1.0,1.0,30.0
23866833,35659996,Casco_Antiguo,San Bartolomé,Inmueble_Completo,69,2,5,4.0,1.0,1.0,1.0,17.25
25061797,53194158,Casco_Antiguo,Feria,Inmueble_Completo,85,4,1,2.0,1.0,1.0,1.0,42.5
24425819,85123159,Casco_Antiguo,San Gil,Inmueble_Completo,175,2,1,6.0,3.0,3.0,1.0,29.166666666666668
23868211,179298327,Casco_Antiguo,"Encarnación, Regina",Inmueble_Completo,123,2,1,6.0,2.0,3.0,1.0,20.5
24436155,173656355,Casco_Antiguo,Santa Cruz,Inmueble_Completo,96,2,8,2.0,,1.0,1.0,48.0
25118500,51048225,Casco_Antiguo,Alfalfa,Inmueble_Completo,104,2,105,3.0,1.0,1.0,,34.666666666666664
23869721,89331773,Casco_Antiguo,San Gil,Inmueble_Completo,85,1,34,2.0,1.0,1.0,1.0,42.5
25210423,27376303,Triana,Triana Oeste,Inmueble_Completo,81,3,1,5.0,2.0,2.0,1.0,16.2
23878940,42371567,Sur,El Porvenir,Inmueble_Completo,110,2,4,4.0,2.0,1.0,1.0,27.5
23879888,179421874,Casco_Antiguo,Santa Catalina,Inmueble_Completo,114,3,1,6.0,3.0,4.0,2.0,19.0
24467808,129889219,Casco_Antiguo,Arenal,Inmueble_Completo,72,3,1,4.0,1.0,4.0,1.0,18.0
25251713,190779122,Casco_Antiguo,Feria,Inmueble_Completo,70,2,1,4.0,1.0,2.0,1.0,17.5
25340337,191370475,Casco_Antiguo,"Encarnación, Regina",Inmueble_Completo,175,2,1,4.0,2.0,3.0,2.0,43.75
24559026,15440678,Nervion,La Florida,Inmueble_Completo,146,2,30,,,,,
23896097,5983588,Casco_Antiguo,Feria,Inmueble_Completo,81,1,1,2.0,,1.0,1.0,40.5
23896406,8620490,Casco_Antiguo,San Bartolomé,Inmueble_Completo,53,4,3,,,,,
24614824,9326864,Casco_Antiguo,"Encarnación, Regina",Inmueble_Completo,135,2,2,4.0,2.0,2.0,2.0,33.75
23907078,179691303,Casco_Antiguo,Feria,Inmueble_Completo,75,1,3,4.0,1.0,2.0,1.0,18.75
23910997,179720286,Triana,Triana Casco Antiguo,Inmueble_Completo,228,1,1,6.0,3.0,6.0,2.0,38.0
26433770,198770122,Macarena,Pio XII,Inmueble_Completo,201,2,1,7.0,4.0,5.0,2.0,28.714285714285715
26522977,167759103,Triana,Barrio León,Inmueble_Completo,56,2,3,2.0,1.0,1.0,1.0,28.0
25460688,6975766,Casco_Antiguo,San Gil,Inmueble_Completo,67,2,1,4.0,1.0,2.0,1.0,16.75
23915442,34983749,Macarena,El Carmen,Inmueble_Completo,100,4,2,4.0,2.0,3.0,1.0,25.0
25470672,860055,Casco_Antiguo,San Bartolomé,Inmueble_Completo,145,3,23,5.0,2.0,4.0,1.0,29.0
26638351,55303464,Casco_Antiguo,Arenal,Inmueble_Completo,91,2,3,4.0,1.0,3.0,1.0,22.75
23915533,178461551,Casco_Antiguo,Alfalfa,Inmueble_Completo,129,1,2,5.0,2.0,4.0,2.0,25.8
25477149,192286869,Casco_Antiguo,Santa Catalina,Inmueble_Completo,118,3,2,6.0,2.0,3.0,1.0,19.666666666666668
23917503,11263265,Casco_Antiguo,San Gil,Inmueble_Completo,92,2,28,,,,,
25491143,8129644,Nervion,an Roque,Inmueble_Completo,287,2,2,7.0,3.0,6.0,1.0,41.0
25511965,95896387,Casco_Antiguo,Alfalfa,Inmueble_Completo,119,2,9,,,,,
25513851,95896387,Casco_Antiguo,Alfalfa,Inmueble_Completo,119,2,9,6.0,2.0,4.0,2.0,19.833333333333332
26661152,66370444,Sur,Avda. de la Paz,Habitacion_Privada,33,2,1,,,,,
27849615,118085240,Casco_Antiguo,Feria,Inmueble_Completo,126,2,1,3.0,1.0,2.0,,42.0
25514651,95896387,Casco_Antiguo,Alfalfa,Inmueble_Completo,191,2,9,,,,,
25623607,7222663,Casco_Antiguo,Santa Cruz,Inmueble_Completo,128,1,13,4.0,2.0,2.0,1.0,32.0
25768958,193665427,Cerro_Amate,El Cerro,Inmueble_Completo,195,2,1,3.0,1.0,3.0,1.0,65.0
27853704,16219776,Casco_Antiguo,"Encarnación, Regina",Inmueble_Completo,119,5,2,4.0,1.0,2.0,2.0,29.75
25778676,15737710,Triana,Triana Casco Antiguo,Habitacion_Privada,40,4,1,1.0,1.0,1.0,,40.0
25787587,173656355,Casco_Antiguo,Arenal,Inmueble_Completo,150,2,8,6.0,2.0,4.0,1.0,25.0
26683238,22229840,Casco_Antiguo,San Gil,Inmueble_Completo,131,2,1,3.0,2.0,2.0,1.0,43.666666666666664
27862272,210452456,Casco_Antiguo,Feria,Inmueble_Completo,80,2,1,6.0,2.0,3.0,1.0,13.333333333333334
26773229,123493257,Los_Remedios,Los Remedios,Inmueble_Completo,187,1,28,7.0,4.0,7.0,2.0,26.714285714285715
25826089,180143650,Casco_Antiguo,Santa Catalina,Habitacion_Privada,46,2,1,2.0,1.0,1.0,1.0,23.0
27863392,210462818,Casco_Antiguo,Feria,Inmueble_Completo,80,2,1,6.0,2.0,3.0,2.0,13.333333333333334
27887376,41720508,Triana,Triana Casco Antiguo,Habitacion_Privada,100,1,6,3.0,1.0,2.0,1.0,33.333333333333336
26780487,14958822,Casco_Antiguo,Alfalfa,Inmueble_Completo,85,2,135,2.0,1.0,1.0,1.0,42.5
27907352,120550568,Casco_Antiguo,Alfalfa,Inmueble_Completo,66,2,2,3.0,1.0,1.0,,22.0
26821044,73489552,Casco_Antiguo,"Encarnación, Regina",Inmueble_Completo,137,1,16,8.0,3.0,7.0,2.0,17.125
25870370,232496134,Casco_Antiguo,Alfalfa,Inmueble_Completo,69,2,1,4.0,1.0,2.0,1.0,17.25
25909388,182169184,Casco_Antiguo,Feria,Inmueble_Completo,109,1,17,4.0,2.0,3.0,2.0,27.25
25915320,48430502,Casco_Antiguo,Alfalfa,Habitacion_Privada,39,3,5,1.0,1.0,1.0,1.0,39.0
28006713,160884064,Casco_Antiguo,San Lorenzo,Inmueble_Completo,79,6,2,2.0,1.0,1.0,1.0,39.5
28028575,103305884,Cerro_Amate,Los Pajaros,Habitacion_Privada,32,2,3,1.0,1.0,1.0,1.0,32.0
25916341,48430502,Casco_Antiguo,Alfalfa,Habitacion_Privada,40,3,5,2.0,1.0,2.0,1.0,20.0
25927283,2129970,Casco_Antiguo,San Bartolomé,Inmueble_Completo,133,5,2,6.0,3.0,5.0,,22.166666666666668
26856092,201986706,Triana,Triana Casco Antiguo,Inmueble_Completo,166,2,1,4.0,2.0,3.0,1.0,41.5
28038682,214591077,Casco_Antiguo,San Vicente,Inmueble_Completo,138,1,11,6.0,2.0,4.0,1.0,23.0
25936497,119955155,Casco_Antiguo,"Encarnación, Regina",Inmueble_Completo,322,2,9,6.0,1.0,8.0,1.0,53.666666666666664
28077001,39930103,Casco_Antiguo,"Encarnación, Regina",Habitacion_Privada,83,1,4,2.0,1.0,2.0,1.0,41.5
25986214,164470231,Casco_Antiguo,Santa Cruz,Inmueble_Completo,122,1,4,2.0,1.0,2.0,1.0,61.0
26863994,201977147,Casco_Antiguo,Santa Cruz,Inmueble_Completo,106,4,5,2.0,1.0,1.0,1.0,53.0
26864010,201977147,Casco_Antiguo,Santa Cruz,Habitacion_Privada,97,4,5,2.0,1.0,2.0,,48.5
26864022,201977147,Casco_Antiguo,Santa Cruz,Inmueble_Completo,155,4,5,2.0,1.0,1.0,1.0,77.5
26935825,134864103,Casco_Antiguo,Santa Cruz,Inmueble_Completo,156,1,31,3.0,1.0,2.0,1.0,52.0
26935902,134864103,Casco_Antiguo,San Bartolomé,Inmueble_Completo,181,1,31,3.0,1.0,2.0,1.0,60.333333333333336
28114149,1319215,Casco_Antiguo,San Lorenzo,Inmueble_Completo,76,2,2,3.0,1.0,1.0,1.0,25.333333333333332
26954821,14958822,Triana,Triana Casco Antiguo,Inmueble_Completo,147,2,135,4.0,1.0,2.0,1.0,36.75
25990846,183061705,Casco_Antiguo,Arenal,Inmueble_Completo,169,1,5,4.0,1.0,1.0,1.0,42.25
28117744,14958822,Casco_Antiguo,San Vicente,Inmueble_Completo,143,2,135,4.0,1.0,2.0,1.0,35.75
28124817,47440254,Triana,Triana Este,Inmueble_Completo,87,2,1,5.0,2.0,5.0,2.0,17.4
25997667,20505911,Casco_Antiguo,"Encarnación, Regina",Inmueble_Completo,179,3,14,6.0,2.0,5.0,2.0,29.833333333333332
28126463,193458425,Norte,La Bachillera,Inmueble_Completo,189,2,1,8.0,4.0,6.0,2.0,23.625
27021903,164470231,Casco_Antiguo,Santa Cruz,Inmueble_Completo,141,1,4,3.0,1.0,2.0,1.0,47.0
26049186,193597711,Casco_Antiguo,San Bartolomé,Inmueble_Completo,65,2,1,6.0,2.0,2.0,2.0,10.833333333333334
26069192,195925015,Sur,Giralda Sur,Inmueble_Completo,122,2,1,4.0,1.0,2.0,1.0,30.5
28127779,89331773,Casco_Antiguo,San Bartolomé,Inmueble_Completo,113,1,34,4.0,2.0,2.0,2.0,28.25
28143558,173656355,Triana,Triana Casco Antiguo,Inmueble_Completo,146,2,8,3.0,1.0,2.0,1.0,48.666666666666664
27029345,7244015,Casco_Antiguo,San Lorenzo,Inmueble_Completo,93,2,2,2.0,1.0,1.0,1.0,46.5
26180556,2671146,Casco_Antiguo,Santa Catalina,Inmueble_Completo,161,2,1,8.0,4.0,7.0,2.0,20.125
26220193,196333226,Casco_Antiguo,Alfalfa,Inmueble_Completo,118,2,2,7.0,2.0,5.0,2.0,16.857142857142858
28175741,59431896,Casco_Antiguo,Santa Cruz,Inmueble_Completo,118,2,3,4.0,2.0,2.0,2.0,29.5
26220898,9228673,Casco_Antiguo,Santa Cruz,Inmueble_Completo,413,3,20,4.0,2.0,3.0,,103.25
26221089,196333226,Casco_Antiguo,Arenal,Inmueble_Completo,153,2,2,6.0,2.0,3.0,2.0,25.5
28190597,59431896,Casco_Antiguo,Santa Cruz,Inmueble_Completo,117,2,3,4.0,2.0,3.0,2.0,29.25
27062404,203633832,Casco_Antiguo,Museo,Inmueble_Completo,66,2,1,2.0,1.0,1.0,1.0,33.0
27073461,14958822,Nervion,Nervión,Inmueble_Completo,162,2,135,5.0,2.0,2.0,1.0,32.4
28190929,59431896,Casco_Antiguo,Santa Cruz,Inmueble_Completo,88,2,3,2.0,1.0,1.0,1.0,44.0
27085327,123493257,Casco_Antiguo,Santa Catalina,Inmueble_Completo,85,1,28,4.0,1.0,1.0,1.0,21.25
26257183,197362598,Casco_Antiguo,Arenal,Inmueble_Completo,157,2,2,6.0,2.0,3.0,2.0,26.166666666666668
28268371,192121926,Casco_Antiguo,Alfalfa,Inmueble_Completo,139,3,2,2.0,1.0,2.0,1.0,69.5
26295822,53064292,Casco_Antiguo,Santa Catalina,Inmueble_Completo,197,1,2,3.0,1.0,2.0,1.0,65.66666666666667
26316053,23559250,Casco_Antiguo,Arenal,Inmueble_Completo,244,2,19,4.0,2.0,3.0,2.0,61.0
27107104,203698134,Casco_Antiguo,San Lorenzo,Inmueble_Completo,93,3,2,2.0,1.0,1.0,1.0,46.5
28277152,366338,Nervion,La Florida,Habitacion_Privada,100,2,4,2.0,1.0,4.0,,50.0
28307513,209748933,Casco_Antiguo,San Bartolomé,Inmueble_Completo,343,1,35,6.0,2.0,4.0,2.0,57.166666666666664
28335207,66639394,Casco_Antiguo,San Vicente,Inmueble_Completo,77,4,3,4.0,1.0,2.0,1.0,19.25
26319483,89331773,Casco_Antiguo,Santa Catalina,Inmueble_Completo,79,1,34,2.0,1.0,1.0,1.0,39.5
26320935,23559250,Casco_Antiguo,Arenal,Inmueble_Completo,251,2,19,6.0,3.0,5.0,2.0,41.833333333333336
26321274,197939162,Casco_Antiguo,Arenal,Inmueble_Completo,98,2,1,6.0,2.0,3.0,1.0,16.333333333333332
28338457,63197963,Macarena,"León XIII, Los Naranjos",Habitacion_Privada,93,1,1,2.0,1.0,1.0,1.0,46.5
27161127,191823308,Triana,Triana Casco Antiguo,Inmueble_Completo,189,2,2,5.0,2.0,3.0,1.0,37.8
28407060,14958822,Casco_Antiguo,Santa Cruz,Inmueble_Completo,233,2,135,6.0,2.0,4.0,2.0,38.833333333333336
27167086,66111065,Casco_Antiguo,Feria,Inmueble_Completo,59,1,1,2.0,1.0,1.0,1.0,29.5
26389775,198440221,Casco_Antiguo,Santa Cruz,Inmueble_Completo,250,30,1,,,,,
28410513,186718132,Casco_Antiguo,Arenal,Inmueble_Completo,157,2,4,4.0,1.0,1.0,1.0,39.25
27180138,118512804,Nervion,an Roque,Inmueble_Completo,94,2,2,4.0,1.0,2.0,1.0,23.5
28410923,186718132,Casco_Antiguo,Alfalfa,Inmueble_Completo,280,2,4,4.0,2.0,2.0,2.0,70.0
26417250,56838814,Los_Remedios,Los Remedios,Inmueble_Completo,164,1,30,6.0,3.0,5.0,,27.333333333333332
28424496,89331773,Casco_Antiguo,"Encarnación, Regina",Inmueble_Completo,127,1,34,6.0,2.0,2.0,,21.166666666666668
28425096,364267118,Casco_Antiguo,Alfalfa,Inmueble_Completo,86,2,4,4.0,2.0,3.0,1.0,21.5
28460407,214839244,Casco_Antiguo,Museo,Inmueble_Completo,168,2,1,4.0,1.0,1.0,1.0,42.0
26418803,161313957,Norte,Aeropuerto Viejo,Inmueble_Completo,123,2,1,4.0,3.0,4.0,1.0,30.75
27193170,161557572,Casco_Antiguo,San Lorenzo,Habitacion_Privada,73,2,6,4.0,1.0,2.0,1.0,18.25
27194017,161557572,Casco_Antiguo,San Lorenzo,Inmueble_Completo,174,2,6,6.0,2.0,3.0,2.0,29.0
28465343,42293081,Casco_Antiguo,Feria,Inmueble_Completo,85,3,2,2.0,1.0,1.0,1.0,42.5
27195405,161557572,Casco_Antiguo,San Lorenzo,Habitacion_Privada,61,2,6,2.0,1.0,1.0,1.0,30.5
27197850,203709915,Casco_Antiguo,San Julián,Inmueble_Completo,57,2,1,4.0,1.0,2.0,1.0,14.25
28470179,77499731,Macarena,"Cisneo Alto, Santa María de Graccia",Habitacion_Privada,61,2,1,2.0,1.0,1.0,1.0,30.5
29128029,102210143,Nervion,La Florida,Habitacion_Privada,47,1,2,2.0,1.0,2.0,1.0,23.5
29153655,51048225,Casco_Antiguo,Alfalfa,Inmueble_Completo,108,2,105,4.0,1.0,3.0,1.0,27.0
27227302,132607214,Casco_Antiguo,San Bartolomé,Inmueble_Completo,122,2,3,4.0,1.0,1.0,1.0,30.5
